feature,importance
"Production Countries_['Switzerland', 'United Kingdom', 'United States of America']",0.12112065775754453
release_month,0.11803214760903143
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Nga', 'Tiếng Việt']",0.11509088152327299
"Spoken Languages_['Tiếng Anh', 'Tiếng Bồ Đào Nha']",0.11188909891082506
"Production Countries_['Hong Kong', 'China']",0.1049528099712818
"Production Countries_['United States of America', 'Russia']",0.10470039875778635
"Production Countries_['China', 'United States of America']",0.10379729342821623
"Production Countries_['Puerto Rico', 'United Kingdom', 'United States of America']",0.1001454492659486
Spoken Languages_[],0.09961599242833996
"Production Countries_['France', 'Netherlands', 'United Kingdom', 'United States of America']",0.09284841946276132
